distance left (km),control stop,speed limit (km/h),height change (m)   ,bearing (deg)
676               ,0           ,110               ,1.61482618736855    ,142.361079935099
675               ,0           ,110               ,1.34756537122817    ,142.362629390475
674               ,0           ,110               ,0.968849443157808   ,142.444154881132
673               ,0           ,110               ,-0.167052855438726  ,152.526374184558
672               ,0           ,110               ,-1.08982300877196   ,172.826394962511
671               ,0           ,110               ,-2.49947072210514   ,178.944934798008
670               ,0           ,110               ,-1.94083780771942   ,165.017506125334
669               ,0           ,110               ,-1.38604308666677   ,150.848361138299
668               ,0           ,110               ,-1.00709894596477   ,147.119947054531
667               ,0           ,110               ,-0.370624588421094  ,156.078798025312
666               ,0           ,110               ,-0.959893081754387  ,165.108124520097
665               ,0           ,110               ,-1.75875669508775   ,174.321756289325
664               ,0           ,110               ,-1.81878482350857   ,183.11240322694
663               ,0           ,110               ,-2.05178084912285   ,185.417531479761
662               ,0           ,110               ,-1.78477629157905   ,185.417030849227
661               ,0           ,110               ,-0.937242158245454  ,184.580272005278
660               ,0           ,110               ,-0.415814714736968  ,182.697747941375
659               ,0           ,110               ,-0.0306644101755182 ,183.109771955794
658               ,0           ,110               ,-0.206441513684183  ,185.180366795939
657               ,0           ,110               ,-0.940028358245513  ,185.243039438901
656               ,0           ,110               ,-1.49048489684219   ,183.628063884642
655               ,0           ,110               ,-2.04881088421047   ,168.025677232813
654               ,0           ,110               ,-2.29813294350865   ,150.103029188858
653               ,0           ,110               ,-2.39421314315797   ,147.051186107009
652               ,0           ,110               ,-1.49205118842107   ,150.637553619228
651               ,0           ,110               ,-0.466335556842267  ,154.04167125076
650               ,0           ,110               ,-0.439235504912148  ,157.787782014084
649               ,0           ,110               ,-0.35146670456129   ,163.024017310943
648               ,0           ,110               ,-1.20927417649139   ,169.374014694261
647               ,0           ,110               ,-2.10391084035081   ,168.900618413147
646               ,0           ,110               ,-1.99086180807015   ,163.344904885153
645               ,0           ,100               ,-1.91217259438594   ,163.363580431989
644               ,0           ,100               ,-2.14678661438606   ,169.001702519667
643               ,0           ,100               ,-2.28410826245613   ,166.195788860872
642               ,0           ,100               ,-1.83203194842096   ,153.605574736826
641               ,0           ,100               ,-0.903377196842229  ,153.604038447589
640               ,0           ,100               ,0.386368673333322   ,153.839806467671
639               ,0           ,100               ,0.626645341052779   ,145.322264456923
638               ,0           ,100               ,1.57257833228061    ,143.434456892774
637               ,0           ,100               ,2.09442282140353    ,143.534157865625
636               ,0           ,100               ,1.37156761192966    ,132.7210161204
635               ,0           ,100               ,3.73403411017549    ,130.577458536674
634               ,0           ,100               ,5.20801936385971    ,132.458009111812
633               ,0           ,100               ,3.60225268561408    ,127.215155318571
632               ,0           ,100               ,2.9180332547368     ,127.872612223365
631               ,0           ,100               ,1.8225391831578     ,132.714532946777
630               ,0           ,100               ,-0.532284444210461  ,136.122122387217
629               ,0           ,100               ,-0.0565160691227504 ,139.005800315113
628               ,0           ,100               ,0.295649272280684   ,141.843156865105
627               ,0           ,100               ,-0.140813678596572  ,146.871313229262
626               ,0           ,100               ,-0.945756979999885  ,155.887272234044
625               ,0           ,100               ,-1.80879842175446   ,165.503868153012
624               ,0           ,100               ,-1.53203822631571   ,170.41213916638
623               ,0           ,100               ,-2.01026956842111   ,163.402489956504
622               ,0           ,100               ,-3.56650231824551   ,155.225638068748
621               ,0           ,100               ,-5.35212886947372   ,147.176768533721
620               ,0           ,100               ,-5.09204962245622   ,138.696011366898
619               ,0           ,100               ,-4.58309915087719   ,133.513961375437
618               ,0           ,100               ,-2.28156239543853   ,144.719508006303
617               ,0           ,100               ,1.28958296491217    ,158.78720832767
616               ,0           ,100               ,4.61850781649127    ,172.178364938344
615               ,0           ,100               ,5.91319927228071    ,157.528371160674
614               ,0           ,100               ,4.32591382947376    ,133.36507496263
613               ,0           ,100               ,3.15453514456146    ,134.570855522713
612               ,0           ,100               ,-0.348780962105451  ,136.817272482679
611               ,0           ,100               ,-2.66465586947359   ,132.686452056121
610               ,0           ,100               ,-1.93332595017546   ,136.092320031693
609               ,0           ,100               ,-2.28397402315787   ,139.245958916678
608               ,0           ,100               ,-2.73366223824561   ,128.229500456753
607               ,0           ,100               ,-2.25784259122804   ,114.992990112215
606               ,0           ,100               ,-1.26853044315786   ,102.421268431628
605               ,0           ,100               ,-0.948888149122837  ,100.300497548237
604               ,0           ,100               ,0.478889452982429   ,106.260212098752
603               ,0           ,100               ,-0.991297222807077  ,111.488574815475
602               ,0           ,100               ,-0.141075404210511  ,108.546577384109
601               ,0           ,100               ,-0.971916587017603  ,113.340202900092
600               ,0           ,100               ,-1.33079460596485   ,121.696712066131
599               ,0           ,100               ,0.266287817543741   ,133.396996356916
598               ,0           ,100               ,-0.27526974070156   ,146.024094152717
597               ,0           ,100               ,1.0722597378946     ,149.556385221879
596               ,0           ,100               ,1.3734600673684     ,144.763713409661
595               ,0           ,100               ,0.0316068431579026  ,140.078756701683
594               ,0           ,100               ,0.846583415438687   ,135.181533110176
593               ,0           ,100               ,1.89689840315791    ,131.242529598709
592               ,0           ,100               ,1.9929053350877     ,135.597512141038
591               ,1           ,100               ,3.03556481157892    ,142.693123723321
590               ,0           ,110               ,1.26949540526317    ,149.792329106051
589               ,0           ,110               ,-0.372423533684184  ,154.342215946744
588               ,0           ,110               ,-0.578136439298191  ,157.090366253458
587               ,0           ,110               ,0.093278727719337   ,160.055253406167
586               ,0           ,110               ,1.59403187298233    ,157.384953741773
585               ,0           ,110               ,2.76981220666656    ,145.010719087271
584               ,0           ,110               ,2.56568882947371    ,134.19344477512
583               ,0           ,110               ,2.46199903087734    ,125.909437409236
582               ,0           ,110               ,2.17630878456146    ,129.040460338866
581               ,0           ,110               ,2.16060112315756    ,135.461567035069
580               ,0           ,110               ,3.90237452807051    ,136.190907353918
579               ,0           ,110               ,6.23090561684194    ,131.54177805499
578               ,0           ,110               ,4.96514981543859    ,140.966516274268
577               ,0           ,110               ,4.24929789754384    ,155.17664575492
576               ,0           ,110               ,2.79531679228086    ,166.105510224457
575               ,0           ,110               ,-1.6822951540353    ,145.443296278934
574               ,0           ,110               ,-3.66248785859634   ,120.912184658247
573               ,0           ,110               ,-4.17905056385948   ,117.95588733572
572               ,0           ,110               ,-5.23818129263162   ,121.912303104107
571               ,0           ,110               ,-4.97868788385981   ,132.234004056475
570               ,0           ,110               ,-1.51887033999998   ,142.764089396403
569               ,0           ,110               ,-0.611501517543786  ,141.068003286349
568               ,0           ,110               ,-1.14069715684226   ,118.614700078569
567               ,0           ,110               ,-0.843616739649065  ,110.968157339725
566               ,0           ,110               ,-1.21477368245607   ,116.286941683614
565               ,0           ,110               ,-1.26858329192982   ,114.866550891698
564               ,0           ,110               ,0.0378071399999271  ,112.170045557399
563               ,0           ,110               ,0.992739784561508   ,107.417432572547
562               ,0           ,110               ,2.19211204491219    ,97.9838747100425
561               ,0           ,110               ,1.93311080245613    ,102.457211831876
560               ,0           ,110               ,2.65018497157894    ,106.757518184596
559               ,0           ,110               ,3.0848901901754     ,106.75781599511
558               ,0           ,110               ,1.21573989719306    ,106.758222775757
557               ,0           ,110               ,1.29217715052627    ,106.758813423527
556               ,0           ,110               ,-0.51772841684226   ,106.877641066918
555               ,0           ,110               ,-1.51334698736821   ,113.389643534694
554               ,0           ,110               ,-0.698023488771895  ,121.544807650554
553               ,0           ,110               ,-2.01037355368427   ,122.497335409536
552               ,0           ,110               ,-1.7270649607018    ,121.474854903192
551               ,0           ,110               ,-0.528766305614056  ,115.089789776801
550               ,0           ,110               ,-1.44405878385956   ,107.263868857073
549               ,0           ,110               ,-0.569534046315738  ,99.6402091797452
548               ,0           ,110               ,0.017704149473559   ,92.217290035507
547               ,0           ,110               ,-2.05703755192974   ,91.8323275965816
546               ,0           ,110               ,-1.61480367298248   ,100.998949824212
545               ,0           ,110               ,0.0244580652631043  ,105.112565285745
544               ,0           ,110               ,-1.01806386561404   ,102.39294255628
543               ,0           ,110               ,0.599507659649106   ,101.316148825161
542               ,0           ,110               ,0.241445727719253   ,104.540207005303
541               ,0           ,110               ,-0.414927195789375  ,104.591521487313
540               ,0           ,110               ,0.719594674035051   ,104.59199374683
539               ,0           ,110               ,1.32485406877191    ,104.592213953528
538               ,0           ,110               ,-0.798299838947401  ,104.592659713779
537               ,0           ,110               ,-1.73463529824554   ,102.884986813403
536               ,0           ,110               ,-3.18232884736841   ,93.2022296058294
535               ,0           ,110               ,-4.82731276947374   ,82.0393582589339
534               ,0           ,110               ,-3.47245888842104   ,82.9125898885177
533               ,0           ,110               ,-3.45773337543855   ,93.5965601364409
532               ,0           ,110               ,-3.81390666666664   ,104.125177274771
531               ,0           ,110               ,-3.63238356175444   ,109.462357513569
530               ,0           ,110               ,-4.29347345789481   ,109.46630549692
529               ,0           ,110               ,-2.51493135017532   ,109.466941002522
528               ,0           ,110               ,-0.761932692280737  ,109.835972171728
527               ,0           ,110               ,-0.413369947368381  ,112.155935642351
526               ,0           ,110               ,0.428860194035096   ,114.395910908964
525               ,0           ,110               ,-1.66167502596501   ,117.57586513874
524               ,0           ,110               ,-3.35484908701741   ,123.474500601841
523               ,0           ,110               ,-2.71960356315788   ,125.416066370759
522               ,0           ,110               ,-2.41609295368434   ,120.012521288167
521               ,0           ,110               ,-1.59114810526326   ,114.612748547582
520               ,0           ,110               ,1.25322041333337    ,113.950652387012
519               ,0           ,110               ,0.903922871578999   ,109.79147953137
518               ,0           ,110               ,-1.94114736035084   ,92.2604886120399
517               ,0           ,110               ,-0.164128888421047  ,98.239105456875
516               ,0           ,110               ,0.54718216070178    ,85.7781970717874
515               ,0           ,110               ,0.658942374035036   ,71.9608405776695
514               ,0           ,110               ,2.57216021017544    ,82.4746104957765
513               ,0           ,110               ,0.939899962456195   ,90.6537517994195
512               ,0           ,110               ,-1.32089041017547   ,88.6977723606782
511               ,0           ,110               ,-3.21984491298248   ,86.0283645182006
510               ,0           ,110               ,-2.21658215719299   ,90.3670266747825
509               ,0           ,110               ,-3.40585809733335   ,105.168774436949
508               ,0           ,110               ,-4.34112637740348   ,125.719478766722
507               ,0           ,110               ,-2.2252817325964    ,133.710487215098
506               ,0           ,110               ,-1.35612734666667   ,120.015373775759
505               ,0           ,110               ,0.561369040631533   ,102.065441000711
504               ,0           ,110               ,3.89889268750875    ,94.353799994065
503               ,0           ,110               ,5.03953564908767    ,89.2101609685623
502               ,0           ,110               ,4.74643341333336    ,82.9429650946867
501               ,0           ,110               ,7.77174392273685    ,73.428158777465
500               ,0           ,110               ,12.2145702687719    ,84.3964501283835
499               ,0           ,110               ,17.1650662154386    ,113.215503868928
498               ,0           ,110               ,17.1246631038596    ,130.013259180814
497               ,0           ,110               ,16.2957623284211    ,120.60064598213
496               ,0           ,110               ,11.2405417785965    ,110.162215664313
495               ,0           ,110               ,3.89189988385976    ,100.467683050098
494               ,0           ,110               ,2.01943974000002    ,98.5336583628729
493               ,0           ,110               ,0.693469652982344   ,98.53392100874
492               ,0           ,110               ,0.14213290561392    ,95.5569659487363
491               ,0           ,110               ,-0.399451543157852  ,86.2859865279388
490               ,0           ,110               ,-0.903447352631446  ,76.6998481076026
489               ,0           ,110               ,-1.58857808350882   ,71.4676941173981
488               ,0           ,110               ,-1.82764068140355   ,71.4683907316032
487               ,0           ,110               ,-2.39861013508775   ,71.4686813434376
486               ,0           ,110               ,-1.45737586070183   ,71.4692653122501
485               ,0           ,110               ,-0.662528264210522  ,71.4697888999944
484               ,0           ,110               ,-0.85006963894719   ,72.12836238922
483               ,0           ,110               ,0.571369731578898   ,83.3343345214847
482               ,0           ,110               ,-0.0542239280701438 ,93.5812412802354
481               ,0           ,110               ,-0.859457013684306  ,88.1125870970213
480               ,0           ,110               ,-0.890465107719336  ,86.8613141454271
479               ,0           ,110               ,-0.257425100701596  ,92.3914099500769
478               ,0           ,110               ,-0.607533135438644  ,102.058500260504
477               ,0           ,110               ,0.237330985263156   ,111.459002471598
476               ,0           ,110               ,0.334760822105267   ,121.126850916321
475               ,0           ,110               ,-1.09373362526313   ,130.679083344093
474               ,0           ,110               ,-1.47909064315778   ,139.079534707993
473               ,0           ,110               ,-3.3986966884213    ,140.782914195698
472               ,0           ,110               ,-3.20643956561398   ,147.313707112115
471               ,0           ,110               ,-2.03257575789468   ,150.177793135043
470               ,0           ,110               ,-0.708335156842026  ,145.763573135117
469               ,0           ,110               ,3.27301933964912    ,145.116151636061
468               ,0           ,110               ,3.29706104315798    ,145.118395911872
467               ,0           ,110               ,0.663377274035042   ,145.120544583091
466               ,0           ,110               ,0.306507189473621   ,145.122657494696
465               ,0           ,110               ,0.239236913333372   ,145.124570653138
464               ,0           ,110               ,0.2748643396489     ,145.12685343184
463               ,0           ,110               ,2.77658213719303    ,145.128968006836
462               ,0           ,110               ,3.09745216807028    ,145.130882831466
461               ,0           ,110               ,1.32709297754383    ,136.641828456714
460               ,0           ,110               ,0.384079506666723   ,120.276917884256
459               ,0           ,110               ,-0.217729063859593  ,118.215525602106
458               ,0           ,110               ,-2.45511264842119   ,118.216809087647
457               ,0           ,110               ,-8.19369258596493   ,118.217741660529
456               ,0           ,110               ,-16.3293023747368   ,117.300752883377
455               ,0           ,110               ,-14.5752343049123   ,116.388847778254
454               ,0           ,110               ,-11.4509725828069   ,116.38962554207
453               ,0           ,110               ,-10.8022217421055   ,117.695151959024
452               ,0           ,110               ,-9.32316488628062   ,119.50797096995
451               ,0           ,110               ,-9.63454028487722   ,125.888933163939
450               ,0           ,110               ,-14.2364614960351   ,152.307045771073
449               ,0           ,110               ,-11.8259649974737   ,171.724065087274
448               ,0           ,110               ,-5.788149572035     ,167.22267162935
447               ,0           ,110               ,-4.53338082059656   ,134.181882625676
446               ,0           ,110               ,-1.26072511045609   ,119.909786686838
445               ,0           ,110               ,-0.15388607487715   ,109.656315038369
444               ,0           ,110               ,1.9293106379298     ,123.573257472885
443               ,0           ,110               ,6.22220767049117    ,138.351607617394
442               ,0           ,110               ,7.30269407228069    ,137.885483578447
441               ,0           ,110               ,5.67788738708775    ,119.013530644755
440               ,0           ,110               ,6.06350688108773    ,114.736232873897
439               ,0           ,110               ,4.3039544284912     ,114.737048322942
438               ,0           ,110               ,1.90426562421052    ,120.990008652521
437               ,0           ,110               ,3.87690084526318    ,144.512696290137
436               ,0           ,110               ,3.71966919754394    ,144.619713550837
435               ,0           ,110               ,3.41626186631566    ,144.621321202041
434               ,0           ,110               ,4.05273844807006    ,144.6234848811
433               ,0           ,110               ,6.09582834350898    ,140.537624984134
432               ,0           ,110               ,6.59139319052628    ,138.872377489808
431               ,0           ,110               ,6.76359895052636    ,154.313848112536
430               ,0           ,110               ,5.8260787628069     ,169.771356759597
429               ,0           ,110               ,4.75435064350879    ,197.331207224585
428               ,0           ,110               ,2.5363788378948     ,166.181904439976
427               ,0           ,110               ,1.17667611789474    ,155.690623374917
426               ,0           ,110               ,2.74521002771931    ,155.692356971152
425               ,0           ,110               ,1.77438044175429    ,157.424327416324
424               ,0           ,110               ,1.14893808666673    ,171.447359187376
423               ,0           ,110               ,-1.44708398421051   ,172.651451392429
422               ,0           ,110               ,-6.12184797543867   ,172.651687706375
421               ,0           ,110               ,-9.90842824385962   ,172.652386002849
420               ,0           ,110               ,-10.882678142807    ,172.653535732271
419               ,0           ,110               ,-9.52553040245598   ,167.689296797367
418               ,0           ,110               ,-7.5727936582457    ,163.447479761626
417               ,0           ,110               ,-4.56556926421052   ,163.448929461487
416               ,0           ,110               ,-2.74959603052635   ,154.815216514016
415               ,0           ,110               ,-3.12816443592975   ,150.761105613361
414               ,0           ,110               ,-4.00891387771935   ,147.798562882992
413               ,0           ,110               ,-5.76073016821051   ,120.509073023671
412               ,0           ,110               ,-5.21662253375439   ,100.785760004771
411               ,0           ,110               ,-4.78066961898243   ,114.795274220893
410               ,0           ,110               ,-1.43312957617547   ,136.15434533586
409               ,0           ,110               ,-1.59389317978946   ,130.263535634051
408               ,0           ,110               ,-4.5723055063509    ,115.106719751911
407               ,0           ,110               ,-3.04822706971932   ,154.348838098565
406               ,0           ,110               ,-1.52748406582451   ,158.108354384223
405               ,0           ,110               ,1.10110964884207    ,144.282564567283
404               ,0           ,110               ,3.69045681950882    ,143.891474171017
403               ,0           ,110               ,4.16869391266663    ,137.60852618029
402               ,0           ,110               ,2.20041016887711    ,135.394440201221
401               ,0           ,110               ,2.71072662950878    ,135.396088075051
400               ,0           ,110               ,3.50119565329837    ,135.398416045196
399               ,0           ,110               ,3.56481139315787    ,135.400324890024
398               ,0           ,110               ,3.39248217354378    ,135.401979800294
397               ,0           ,110               ,2.52246893442114    ,142.630399429976
396               ,0           ,110               ,-0.265464580105274  ,154.313977216485
395               ,0           ,110               ,-2.46698759049126   ,154.399998869509
394               ,0           ,110               ,-3.20538298473681   ,154.4019913957
393               ,0           ,110               ,-2.74298871207026   ,154.403929547647
392               ,0           ,110               ,-1.05801357842098   ,154.406185166701
391               ,0           ,110               ,1.17030774491232    ,154.407832925838
390               ,0           ,110               ,1.10510209610518    ,154.409827496784
389               ,0           ,110               ,0.102447614666644   ,154.41225443754
388               ,0           ,110               ,-1.05290437175438   ,154.413531214942
387               ,0           ,110               ,-2.17843600522809   ,154.415675154804
386               ,0           ,110               ,-2.07143092438584   ,154.418158421715
385               ,0           ,110               ,-1.12542179491233   ,154.396481559474
384               ,0           ,110               ,-0.973224759789446  ,154.336946388159
383               ,0           ,110               ,0.832357296736788   ,154.338218503724
382               ,0           ,110               ,1.58997435796491    ,154.340707021105
381               ,0           ,110               ,0.732556416561494   ,154.34234806092
380               ,0           ,110               ,1.82910564817539    ,154.344115265474
379               ,0           ,110               ,1.86922028912281    ,162.483596084911
378               ,0           ,110               ,2.28762772417539    ,156.662070128777
377               ,0           ,110               ,3.42778055901759    ,150.593434120349
376               ,0           ,110               ,5.17233727080696    ,150.595526733321
375               ,0           ,110               ,5.57318039459648    ,150.597149681911
374               ,0           ,110               ,5.37835732171936    ,150.599757854402
373               ,0           ,110               ,6.08815751403512    ,150.601306416228
372               ,0           ,110               ,5.00919123649108    ,150.978489894802
371               ,0           ,110               ,-0.160428878245469  ,151.070410889498
370               ,0           ,110               ,-2.43527260596498   ,151.07241256243
369               ,0           ,110               ,-2.64071609894739   ,151.074085982915
368               ,0           ,110               ,-3.38699915263147   ,151.076646870359
367               ,0           ,110               ,1.15396890631575    ,151.078737010477
366               ,0           ,110               ,4.96536373859642    ,151.080740852414
365               ,0           ,110               ,4.45991626947371    ,152.883462875768
364               ,0           ,110               ,-2.48830687649118   ,180.146902785573
363               ,0           ,110               ,-5.8269748727368    ,184.434527603703
362               ,0           ,110               ,-9.18681424947376   ,184.434547377138
361               ,0           ,110               ,-11.9183210457544   ,184.433670625802
360               ,0           ,110               ,-9.2215563182456    ,184.433767952912
359               ,0           ,110               ,-6.81522441249122   ,184.432801820706
358               ,0           ,110               ,-6.2456779105614    ,184.432811094462
357               ,0           ,110               ,-5.1473672698597    ,184.431939066786
356               ,0           ,110               ,-4.18140756821046   ,184.43149937559
355               ,0           ,110               ,-4.62925547305264   ,180.184364920594
354               ,0           ,110               ,-4.02665374003509   ,160.683629562351
353               ,0           ,110               ,-2.53018599719299   ,143.085227427257
352               ,0           ,110               ,-1.25697246831577   ,140.872441159267
351               ,0           ,110               ,0.200183306771912   ,140.874593308257
350               ,0           ,110               ,0.941250639052626   ,140.877096464412
349               ,0           ,110               ,0.951794560070155   ,140.878867111403
348               ,0           ,110               ,0.52483346101755    ,140.880980804998
347               ,0           ,110               ,0.332014535789519   ,140.883175237788
346               ,0           ,110               ,-0.409974802140368  ,140.963830583448
345               ,0           ,110               ,-0.646633071824581  ,141.234401758828
344               ,0           ,110               ,-0.517049904561404  ,141.236519916051
343               ,0           ,110               ,-1.07332774077192   ,141.238718317259
342               ,0           ,110               ,-1.21893024729826   ,141.240877423488
341               ,0           ,110               ,-0.947956011754322  ,140.654397256716
340               ,0           ,110               ,-0.784047895438583  ,140.439722889398
339               ,0           ,110               ,-0.337315268877227  ,140.44159949533
338               ,0           ,110               ,-0.222563469017558  ,141.236775657921
337               ,0           ,110               ,0.381189879543861   ,148.236931425104
336               ,0           ,110               ,-0.359687921543859  ,154.553784802292
335               ,0           ,110               ,-0.593874608807035  ,154.735200088815
334               ,0           ,110               ,-0.48367756280701   ,154.737160955012
333               ,0           ,110               ,-0.427644647157912  ,154.739176555698
332               ,0           ,110               ,-0.350275719122756  ,154.741380786936
331               ,0           ,110               ,-0.308300752561451  ,155.830745113469
330               ,0           ,110               ,-0.537532262982445  ,160.485000029309
329               ,0           ,110               ,-0.974947325263159  ,160.487374161742
328               ,0           ,110               ,-1.19071290792982   ,160.222743393315
327               ,0           ,110               ,-0.86298992729823   ,160.583660967093
326               ,0           ,110               ,-0.961510573614035  ,160.585586310414
325               ,0           ,110               ,-0.456462225789501  ,159.065845335717
324               ,0           ,110               ,-0.348347523508743  ,142.111798403367
323               ,0           ,110               ,-1.69658393157899   ,135.996028095751
322               ,0           ,110               ,-1.88025490249119   ,135.998257897604
321               ,0           ,110               ,0.365757510035088   ,136.165471704187
320               ,0           ,110               ,0.858620231614019   ,139.003755359209
319               ,0           ,110               ,2.3899221394386     ,139.005890347447
318               ,0           ,110               ,2.64626468943859    ,139.007899718747
317               ,0           ,110               ,-2.1850345236842    ,139.010130052887
316               ,0           ,110               ,-6.15366549971931   ,139.01190294552
315               ,0           ,110               ,-7.61383923014036   ,135.739328202639
314               ,0           ,110               ,-7.54083378568419   ,125.858131064501
313               ,0           ,110               ,-5.44654487666668   ,128.749993926481
312               ,0           ,110               ,-2.57602207733334   ,150.044604456241
311               ,0           ,110               ,-1.36342843000701   ,131.011343351432
310               ,0           ,80                ,-0.506598821122804  ,123.829022748139
309               ,0           ,80                ,0.794950220070172   ,117.292646005512
308               ,0           ,60                ,-0.0797986464912324 ,124.341719544388
307               ,0           ,60                ,1.17363976200702    ,140.947633280653
306               ,0           ,60                ,2.03161038364913    ,140.758987094435
305               ,0           ,60                ,-0.0256304234737001 ,139.291269458387
304               ,0           ,60                ,-0.589191712978938  ,127.96619563883
303               ,0           ,80                ,-1.41336498355088   ,135.875607736175
302               ,1           ,80                ,-2.3211595614386    ,137.195901808605
301               ,0           ,80                ,-1.24811438317192   ,136.00621115719
300               ,0           ,110               ,-2.0739710383193    ,112.027921469923
299               ,0           ,110               ,-0.474868338291223  ,108.672134560467
298               ,0           ,110               ,-0.499306139631592  ,109.433389581845
297               ,0           ,110               ,1.19444298436141    ,132.665826599846
296               ,0           ,110               ,3.34380378446316    ,127.446412105276
295               ,0           ,110               ,4.44285953476491    ,126.318725848635
294               ,0           ,110               ,3.43923958354733    ,126.007027194418
293               ,0           ,110               ,2.37755232796493    ,127.294689310528
292               ,0           ,110               ,2.03520605424562    ,146.097390662987
291               ,0           ,110               ,1.52801773870177    ,148.463063282668
290               ,0           ,110               ,1.18308793477193    ,150.22230523187
289               ,0           ,110               ,1.6579633862456     ,150.224451733425
288               ,0           ,110               ,1.0244329823158     ,149.262328264785
287               ,0           ,110               ,0.870855889789446   ,149.186406744108
286               ,0           ,110               ,0.99047339982458    ,149.188859752046
285               ,0           ,110               ,0.830936299192963   ,149.191006472673
284               ,0           ,110               ,1.62542887807016    ,149.274929075234
283               ,0           ,110               ,2.43505999259654    ,149.254263108106
282               ,0           ,110               ,2.18956027578943    ,149.357485766596
281               ,0           ,110               ,2.26994268670177    ,149.244083119289
280               ,0           ,110               ,1.62751957691226    ,161.144362941604
279               ,0           ,110               ,-0.130837148315791  ,167.364829985448
278               ,0           ,110               ,-0.840207065649075  ,165.65631932268
277               ,0           ,110               ,-1.38072495052634   ,160.996520269394
276               ,0           ,110               ,-0.601499551614069  ,160.480802176817
275               ,0           ,110               ,2.01248085705267    ,161.942332949518
274               ,0           ,110               ,4.56398032473683    ,166.032426681874
273               ,0           ,110               ,6.00338631319299    ,177.182106682937
272               ,0           ,110               ,4.51606849133335    ,187.916370690011
271               ,0           ,110               ,0.0433194135438484  ,185.236461460129
270               ,0           ,110               ,-5.28214120101755   ,176.13201459152
269               ,0           ,110               ,-8.84895123308772   ,172.902670312385
268               ,0           ,110               ,-11.3487880280702   ,162.272163365664
267               ,0           ,110               ,-9.22021521782107   ,158.452565028672
266               ,0           ,110               ,-6.06828106136838   ,159.71804224841
265               ,0           ,110               ,-3.21868981112283   ,172.80463175036
264               ,0           ,110               ,2.42819173796492    ,176.870038282825
263               ,0           ,110               ,4.75878793269825    ,164.327279413376
262               ,0           ,110               ,6.94047555242105    ,163.197587881364
261               ,0           ,110               ,7.94607064501755    ,155.546914309409
260               ,0           ,110               ,6.77126022775439    ,149.001560100072
259               ,0           ,110               ,4.81521333484208    ,149.320290269524
258               ,0           ,110               ,3.02851133171931    ,158.307796350314
257               ,0           ,110               ,2.32913654884211    ,172.354055315963
256               ,0           ,110               ,1.73015272957895    ,177.292708866609
255               ,0           ,110               ,0.715776451157915   ,178.282438412128
254               ,0           ,110               ,-1.2285157117544    ,179.835464311127
253               ,0           ,110               ,-4.31671291456138   ,179.835271140255
252               ,0           ,110               ,-7.11199402463161   ,179.835287730482
251               ,0           ,110               ,-7.15381263799999   ,179.834973247854
250               ,0           ,110               ,-4.85487319449125   ,179.835321038337
249               ,0           ,110               ,-2.6715247699649    ,179.835870707887
248               ,0           ,110               ,-0.465695130561397  ,179.835023453465
247               ,0           ,110               ,0.712837020631564   ,179.835371337977
246               ,0           ,110               ,0.843443708701766   ,179.835387952717
245               ,0           ,110               ,-0.522644612947399  ,179.835614434717
244               ,0           ,110               ,-1.32378570301755   ,179.835421309004
243               ,0           ,110               ,-2.39736585814033   ,179.835438118578
242               ,0           ,110               ,-3.56295164361403   ,178.880078806801
241               ,0           ,110               ,-3.61979761263157   ,167.779156459843
240               ,0           ,110               ,-3.07893244176492   ,150.914391864299
239               ,0           ,110               ,-1.52554286435089   ,118.512528566804
238               ,0           ,110               ,-0.386885909245612  ,133.511407324435
237               ,0           ,110               ,-0.384496049891235  ,159.508511584281
236               ,0           ,110               ,-1.13251207798597   ,165.417726636662
235               ,0           ,110               ,-2.01388269191578   ,154.121438032038
234               ,0           ,110               ,-1.31645087878596   ,148.628993959413
233               ,0           ,110               ,-0.954288442582459  ,148.631186978154
232               ,0           ,110               ,0.806775882231575   ,158.266568203
231               ,0           ,110               ,1.03191341861053    ,166.785592956624
230               ,0           ,110               ,-0.166107645238597  ,152.880892179482
229               ,0           ,110               ,-0.187918034378946  ,151.661277279214
228               ,0           ,110               ,-0.850518648168424  ,153.641080232183
227               ,0           ,110               ,-0.773218685884213  ,150.164881974617
226               ,0           ,110               ,1.06675899896842    ,141.600930670005
225               ,0           ,110               ,3.14378744524562    ,149.500548409082
224               ,0           ,110               ,3.52198813123508    ,177.448527390714
223               ,0           ,110               ,2.8094286342456     ,180.015432455692
222               ,0           ,100               ,2.04951030393684    ,180.015962969977
221               ,0           ,100               ,-0.163976116421033  ,180.015429286087
220               ,0           ,100               ,-1.97563853898246   ,180.015661481075
219               ,0           ,100               ,-2.14002542871228   ,184.485186736677
218               ,0           ,100               ,-2.76804093009474   ,177.509891749182
217               ,0           ,100               ,-2.40578680097193   ,178.220154671686
216               ,0           ,100               ,-1.59349552912981   ,180.225466499365
215               ,0           ,100               ,-0.883268477582466  ,161.728424803884
214               ,0           ,100               ,1.0342140542807     ,120.127299981731
213               ,0           ,80                ,2.74249325175088    ,127.183418197886
212               ,0           ,80                ,4.14892025973685    ,142.238832749155
211               ,0           ,110               ,5.91433505107018    ,142.438688369775
210               ,0           ,110               ,6.52947534768772    ,142.369087577831
209               ,0           ,110               ,7.02435757326316    ,142.282005164748
208               ,0           ,110               ,8.65386557378947    ,139.716390029623
207               ,0           ,110               ,8.22398927680702    ,151.238614589631
